"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"2009","2016","9","Punjab","Taran Taran","186.0","614.0","3301.0","185.0","886.0","4789.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.2","0.1","500.0","0.6","0.5","833.0","-1.0","-1.0","-1.0","0.6","0.2","333.0","0.5","0.9","1800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.31","0.69","1.01","-1.0","-1.0","19.0"
"2009","2017","9","Punjab","Taran Taran","182.0","759.0","4170.0","186.0","871.0","4683.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.1","0.1","1000.0","1.7","1.2","706.0","-1.0","-1.0","-1.0","0.5","0.1","200.0","0.5","0.8","1600.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","9.5","9500.0","-1.0","-1.0","-1.0","0.05","2.27","2.32","-1.0","-1.0","20.0"
"2010","2016","9","Punjab","Barnala","112.0","516.0","4607.0","114.0","626.0","5491.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.4","1.5","3750.0","-1.0","-1.0","-1.0","0.1","0.1","1000.0","0.2","0.1","500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.6","0.8","1333.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","10.3","10300.0","3.0","3.0","840.0","0.05","2.27","2.32","-1.0","-1.0","11.0"
"2010","2017","9","Punjab","Barnala","113.0","565.0","5000.0","114.0","609.0","5342.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.3","1.1","3667.0","-1.0","-1.0","-1.0","0.1","0.1","1000.0","1.2","0.9","750.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.5","0.6","1200.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","8.5","8500.0","3.0","2.0","720.0","0.0","2.23","2.23","-1.0","-1.0","10.0"
"2011","2016","9","Punjab","S.A.S Nagar","31.0","112.0","3613.0","50.0","235.0","4700.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.0","24.0","4000.0","-1.0","-1.0","-1.0","0.1","0.4","4000.0","-1.0","-1.0","-1.0","0.2","0.2","1000.0","0.5","0.4","800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.8","0.9","1125.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.8","1.4","1750.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","6.8","6800.0","-1.0","-1.0","-1.0","0.0","4.56","4.56","-1.0","-1.0","11.0"
"2011","2017","9","Punjab","S.A.S Nagar","31.0","108.0","3484.0","50.0","248.0","4960.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.0","25.0","4167.0","-1.0","-1.0","-1.0","0.1","0.4","4000.0","0.1","0.1","1000.0","0.2","0.2","1000.0","1.1","0.6","545.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.9","0.9","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.6","1.1","1833.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","7.8","7800.0","-1.0","-1.0","-1.0","0.0","4.55","4.55","-1.0","-1.0","5.0"
"2012","2016","10","Rajasthan","Pratapgarh","0.82","1.88","2289.0","63.63","241.54","3796.0","0.01","0.01","583.0","-1.0","0.0","0.0","0.01","0.01","583.0","0.01","0.01","1000.0","43.92","66.41","1512.0","-1.0","-1.0","-1.0","1.31","4.65","3548.0","14.22","20.95","1474.0","0.31","0.47","1500.0","14.22","17.11","1203.0","0.44","0.89","2046.0","0.45","0.16","347.0","11.17","15.22","1363.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.32","1.32","995.0","-1.0","-1.0","-1.0","130.28","173.56","1332.0","-1.0","-1.0","-1.0","0.0","0.01","7100.0","1.0","0.0","596.0","0.03","0.58","0.61","0.0","0.4","1.0"
"2012","2017","10","Rajasthan","Pratapgarh","0.83","1.96","2366.0","64.52","220.25","3414.0","0.01","0.0","667.0","-1.0","0.0","0.0","0.01","0.0","667.0","0.01","0.01","857.0","42.21","80.24","1901.0","-1.0","-1.0","-1.0","1.38","5.27","3807.0","17.57","22.13","1260.0","0.29","0.43","1500.0","14.2","13.44","947.0","0.74","1.45","1953.0","0.41","0.11","268.0","10.71","16.1","1503.0","-1.0","-1.0","-1.0","0.0","-1.0","-1.0","2.05","2.46","1197.0","-1.0","-1.0","-1.0","129.55","154.69","1194.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","0.0","99.0","0.06","0.74","0.8","0.04","0.4","1.0"
"2013","2016","12","Uttar Pradesh","Kasganj Khansi Ram Nagar","14.7","37.69","2564.0","96.24","357.34","3713.0","0.0","0.0","1000.0","-1.0","0.0","0.0","0.0","0.0","1000.0","43.17","96.52","2236.0","37.84","96.36","2546.0","-1.0","-1.0","-1.0","2.43","6.65","2742.0","0.05","0.05","1083.0","1.68","1.51","897.0","4.15","2.81","676.0","0.78","0.71","904.0","0.73","0.16","214.0","10.28","18.39","1788.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","7.01","44.89","6401.0","-1.0","-1.0","-1.0","7.34","15.44","22.78","4.93","0.14","6.0"
"2013","2017","12","Uttar Pradesh","Kasganj Khansi Ram Nagar","14.55","34.55","2375.0","94.43","375.27","3974.0","0.05","0.05","1000.0","-1.0","0.0","0.0","0.05","0.05","1000.0","39.79","90.28","2269.0","31.37","83.53","2663.0","-1.0","-1.0","-1.0","2.72","9.23","3398.0","0.01","0.01","1000.0","1.32","1.0","759.0","3.86","2.96","765.0","0.16","0.16","1012.0","0.54","0.16","295.0","11.74","24.78","2111.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.01","1429.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","6.95","51.58","7426.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.96","0.48","-1.0"
"2014","2016","14","Chhattisgarh","Bijapur","61.3","108.62","1772.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.26","0.34","1290.0","-1.0","-1.0","-1.0","0.62","1.43","2313.0","0.06","0.01","127.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.0","600.0","1.26","0.53","422.0","0.02","0.02","1313.0","0.04","0.01","233.0","0.01","0.0","500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.2","0.62","0.82","-1.0","0.0","0.0"
"2014","2017","14","Chhattisgarh","Bijapur","62.16","81.58","1313.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.24","0.06","250.0","0.0","-1.0","-1.0","0.6","1.4","2324.0","0.04","0.0","83.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","333.0","1.27","0.42","334.0","0.01","0.01","1000.0","0.02","0.0","174.0","0.01","0.0","429.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2015","2016","14","Chhattisgarh","Narayanpur","24.09","39.77","1651.0","0.01","0.01","1400.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.01","1750.0","-1.0","-1.0","-1.0","1.05","3.48","3312.0","0.37","0.07","190.0","-1.0","-1.0","-1.0","0.03","0.03","1115.0","0.06","0.04","597.0","3.07","1.08","353.0","-1.0","-1.0","-1.0","0.02","0.01","417.0","0.08","0.05","625.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","150.0","-1.0","-1.0","-1.0","0.02","0.32","0.34","0.0","-1.0","0.0"
"2015","2017","14","Chhattisgarh","Narayanpur","24.26","21.32","879.0","0.02","0.06","2333.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","1.18","3.35","2849.0","0.37","0.08","209.0","-1.0","-1.0","-1.0","0.08","0.06","738.0","0.05","0.02","415.0","3.08","1.24","404.0","-1.0","-1.0","-1.0","0.02","0.01","474.0","0.06","0.03","564.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","133.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.03","0.0","-1.0"
"2017","2016","17","Assam","Udalguri","90.39","172.03","1903.19","0.56","0.65","1153.02","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.59","1.31","2220.34","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.01","700.0","0.26","0.22","830.77","3.56","2.9","814.48","-1.0","-1.0","-1.0","0.27","0.17","640.74","6.5","4.73","728.2","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.45","0.28","611.11","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.74","3.0","4028.19","-1.0","-1.0","-1.0","2.89","18.29","21.18","7.47","0.31","0.0"
"2017","2017","17","Assam","Udalguri","87.22","184.07","2110.44","0.56","0.55","980.43","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.46","1.03","2251.09","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.01","650.0","0.26","0.21","816.79","3.96","3.17","800.05","-1.0","-1.0","-1.0","0.21","0.13","637.68","6.66","4.55","683.83","-1.0","-1.0","-1.0","0.05","0.03","620.0","0.33","0.21","650.46","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.75","2.98","3989.96","-1.0","-1.0","-1.0","3.18","20.33","23.51","7.4","0.29","0.0"
"2018","2016","17","Assam","Baksa","98.92","186.52","1885.43","0.28","0.49","1760.71","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.36","1.35","3747.22","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.3","0.19","622.52","0.21","0.23","1095.24","6.61","5.1","771.1","-1.0","-1.0","-1.0","0.29","0.21","727.59","10.57","6.02","569.55","-1.0","-1.0","-1.0","0.02","0.01","700.0","0.37","0.24","651.35","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.34","1.0","2977.31","0.0","0.0","72.0","3.66","9.13","12.79","5.48","0.25","0.0"
"2018","2017","17","Assam","Baksa","99.17","221.97","2238.39","0.28","0.51","1814.29","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.41","1.28","3121.95","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.28","0.23","815.6","0.22","0.31","1418.18","7.62","6.33","831.19","-1.0","-1.0","-1.0","0.28","0.21","741.13","10.58","6.37","602.17","-1.0","-1.0","-1.0","0.02","0.01","647.06","0.36","0.27","755.62","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.36","1.03","2889.64","0.0","0.0","72.0","3.39","8.54","11.94","4.92","0.24","0.0"
"2019","2016","17","Assam","Chirang","42.87","71.55","1668.94","0.48","0.65","1357.74","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.58","1.32","2256.41","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.13","0.06","469.23","0.23","0.21","909.09","4.11","2.73","663.67","-1.0","-1.0","-1.0","0.51","0.36","709.55","12.89","8.05","624.43","-1.0","-1.0","-1.0","0.01","0.01","615.38","0.23","0.15","666.67","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.18","0.68","3846.63","0.0","0.0","79.0","3.48","10.36","13.84","3.28","0.24","0.0"
"2019","2017","17","Assam","Chirang","41.3","70.82","1714.65","0.5","0.68","1349.21","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.36","1.2","3305.79","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.13","0.09","738.1","0.18","0.15","819.67","3.8","2.1","553.21","-1.0","-1.0","-1.0","0.61","0.35","578.43","14.22","8.37","588.69","-1.0","-1.0","-1.0","0.0","0.0","666.67","0.17","0.12","668.6","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.1","0.39","3739.81","0.0","0.0","72.0","7.82","3.92","11.74","3.33","0.29","0.0"
"2020","2016","11","Tamil Nadu","Thiruppur","1.7","6.42","3771.0","0.0","-1.0","-1.0","4.7","1.5","320.0","29.73","0.87","29.0","34.44","2.37","69.0","0.15","0.1","698.0","18.3","59.96","3277.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.41","1.67","693.0","0.09","0.06","660.0","11.91","1.77","149.0","5.42","4.73","873.0","0.02","0.01","353.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.03","0.01","290.0","-1.0","-1.0","-1.0","0.01","0.01","667.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.89","25.84","5287.0","1.0","0.0","255.0","4.55","5.95","10.5","0.0","1.74","6.0"
"2020","2017","11","Tamil Nadu","Thiruppur","7.62","42.75","5613.0","-1.0","-1.0","-1.0","16.89","6.62","392.0","22.65","3.9","172.0","39.53","10.52","266.0","0.39","0.86","2202.0","21.45","206.6","9631.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.31","2.14","926.0","0.11","0.12","1093.0","14.73","9.7","658.0","8.18","20.63","2523.0","1.02","0.63","623.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.04","0.01","293.0","-1.0","-1.0","-1.0","0.06","0.05","800.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.39","15.57","11200.0","1.0","0.0","0.0","-1.0","-1.0","-1.0","0.0","1.73","-1.0"
"2023","2016","15","Jharkhand","Khunti","55.41","110.01","1986.0","0.82","2.05","2519.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.76","1.07","1411.0","2.78","2.33","839.0","-1.0","-1.0","-1.0","0.94","1.15","1223.0","0.37","0.49","1311.0","1.67","1.24","746.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.63","0.58","915.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.08","7.28","7.36","1.78","0.15","0.0"
"2023","2017","15","Jharkhand","Khunti","76.0","111.46","1467.0","-1.0","-1.0","-1.0","0.02","0.02","1167.0","-1.0","0.0","0.0","0.02","0.02","1167.0","-1.0","-1.0","-1.0","3.73","8.93","2392.0","3.34","6.34","1900.0","-1.0","-1.0","-1.0","5.91","8.87","1500.0","7.12","7.16","1005.0","-1.0","-1.0","-1.0","1.03","0.97","940.0","0.07","0.02","301.0","12.96","7.78","600.0","0.37","0.18","500.0","-1.0","-1.0","-1.0","1.1","0.44","400.0","-1.0","-1.0","-1.0","0.04","0.03","914.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2024","2016","15","Jharkhand","Ramgadh","18.39","58.45","3178.0","0.35","0.63","1785.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.8","1.51","1899.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.06","0.05","860.0","0.02","0.03","1261.0","0.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.05","0.06","1356.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","1.69","1.69","0.96","-1.0","0.0"
"2024","2017","15","Jharkhand","Ramgadh","32.36","54.58","1687.0","-1.0","-1.0","-1.0","0.03","0.02","692.0","-1.0","0.0","0.0","0.03","0.02","692.0","-1.0","-1.0","-1.0","10.03","25.08","2500.0","0.62","0.43","690.0","-1.0","-1.0","-1.0","9.78","14.67","1500.0","6.02","7.22","1200.0","-1.0","-1.0","-1.0","0.88","1.09","1239.0","0.08","0.03","436.0","9.37","8.44","900.0","0.04","0.02","463.0","-1.0","-1.0","-1.0","1.33","0.94","710.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2025","2016","5","Karnataka","Yadagiri","90.01","297.31","3303.0","0.18","0.19","1045.0","0.37","0.36","986.0","35.77","43.9","1227.0","36.13","44.26","1225.0","17.86","14.19","795.0","0.36","0.73","2008.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","15.21","13.08","860.0","91.97","76.89","836.0","43.1","10.72","249.0","53.29","47.83","898.0","0.28","0.06","213.0","-1.0","-1.0","-1.0","0.08","0.05","614.0","0.02","0.01","478.0","0.0","-1.0","-1.0","5.84","2.04","349.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.95","6.55","6935.0","43.0","19.0","434.0","1.3","0.74","2.04","-1.0","0.22","0.0"
"2025","2017","5","Karnataka","Yadagiri","105.44","339.76","3222.0","0.1","0.08","800.0","0.15","0.35","2325.0","44.67","69.66","1559.0","44.82","70.01","1562.0","13.68","22.56","1650.0","0.06","0.25","4117.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","20.35","15.14","744.0","58.04","59.21","1020.0","29.48","15.87","538.0","49.17","52.93","1077.0","0.02","0.04","2688.0","-1.0","-1.0","-1.0","0.07","0.05","691.0","0.02","0.01","667.0","-1.0","-1.0","-1.0","0.35","0.38","1083.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.22","11.44","9405.0","61.0","72.0","1.0","1.49","0.92","2.41","-1.0","0.14","0.0"
"2026","2016","12","Uttar Pradesh","Amethi C.S.M.Nagar","116.46","271.11","2328.0","126.98","388.7","3061.0","3.77","4.64","1230.0","-1.0","0.0","0.0","3.77","4.64","1230.0","0.42","0.34","801.0","0.56","0.47","846.0","-1.0","-1.0","-1.0","1.4","3.88","2771.0","2.89","5.18","1792.0","3.95","3.31","838.0","15.87","9.72","613.0","0.01","0.01","1000.0","0.61","0.13","213.0","3.77","2.7","716.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.07","0.04","543.0","0.21","0.24","1176.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.74","11.97","6863.0","-1.0","-1.0","-1.0","4.13","6.2","10.33","4.31","0.54","5.0"
"2026","2017","12","Uttar Pradesh","Amethi C.S.M.Nagar","113.98","277.08","2431.0","128.8","499.23","3876.0","3.79","2.75","724.0","-1.0","0.0","0.0","3.79","2.75","724.0","0.46","0.9","1974.0","1.05","1.82","1732.0","-1.0","-1.0","-1.0","1.46","4.14","2846.0","2.41","1.82","754.0","3.98","3.02","759.0","17.59","14.34","815.0","0.01","0.01","1000.0","0.71","0.21","295.0","2.72","2.23","819.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.07","0.05","608.0","0.15","0.22","1443.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.67","12.37","7426.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.33","0.59","-1.0"
"2027","2016","7","Maharashtra","Mumbai City","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2027","2017","7","Maharashtra","Mumbai City","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"2028","2016","17","Assam","Kamrup(Metro)","24.32","63.25","2600.78","0.0","0.0","1250.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.07","0.21","3227.27","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","333.33","0.02","0.02","909.09","0.46","0.31","666.67","-1.0","-1.0","-1.0","0.09","0.06","606.38","1.75","0.94","539.78","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.12","0.46","3846.22","0.0","0.0","90.0","3.48","6.42","9.9","0.59","0.07","0.0"
"2028","2017","17","Assam","Kamrup(Metro)","20.49","55.83","2725.23","0.0","0.01","1400.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.07","0.25","3577.46","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.01","333.33","0.03","0.03","931.03","0.56","0.39","686.83","-1.0","-1.0","-1.0","0.08","0.05","604.94","1.37","0.87","638.89","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.1","0.38","3740.59","-1.0","-1.0","-1.0","3.33","6.62","9.95","0.57","0.06","0.0"
